County,License_Number,Operation_Type,Establishment_Type,Entity_Name,DBA_Name,Street_Number,Street_Name,Address_Line_2,Address_Line_3,City,State,Zip_Code,Square_Footage,Latitude,Longitude
Albany,10424,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 124,285,NEW SCOTLAND AVE,,,ALBANY,NY,12208,1800,42.653129,-73.788287
Albany,15785,Store,JABC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8362,96,WOLF RD,,,ALBANY,NY,12205,70000,42.716008,-73.810596
Albany,10335,Store,JAC,COUNTRYSIDE MARTS INC,COUNTRYSIDE FOOD MART 6,788,HELDERBERG TRL RT 443,,,EAST BERNE,NY,12059,2500,42.613209,-74.067235
Albany,16050,Store,JAC,KOUNOUPIS PETER,LATHAM MEAT MARKET,689,NEW LOUDON RD,,,LATHAM,NY,12110,800,42.738265,-73.762018
Albany,10810,Store,A,GENERAL NUTRITION CORP,GNC 9854,579,TROY-SCHENECTADY RD,,,LATHAM,NY,12110,1600,42.752101,-73.766837
Albany,10508,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR 1871,2611,2ND AVE,,,WATERVLIET,NY,12189,8000,42.737077,-73.700514
Albany,10384,Store,JAC,DUNCO INC,COHOES A PLUS,245,ONTARIO ST,,,COHOES,NY,12047,2000,42.774208,-73.698063
Albany,10227,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 350,480,COLUMBIA ST,,,COHOES,NY,12047,1600,42.771966,-73.727997
Albany,10589,Store,JABC,TARGET CORP,TARGET 1915,675,TROY SCHENECTADY RD,,,LATHAM,NY,12110,120000,42.754792,-73.772592
Albany,10350,Store,JAC,OSMAN ALAAELDIN M,PEARL MARKET,213,S PEARL ST,,,ALBANY,NY,12202,1000,42.643536,-73.755903
Albany,10601,Store,JAC,A&S BROTHERS INC,MEGA MART,1560,CENTRAL AVE,,,ALBANY,NY,12205,1400,42.715724,-73.830728
Albany,10492,Store,JAC,ANASTASIO IMPORTING CO INC,PELLEGRINO IMPORTING CO,1197,CENTRAL AVE,,,ALBANY,NY,12205,5380,42.694261,-73.806236
Albany,10385,Store,A,HUSHMENDY FERSHID&DILNAVAZ,COULSONS NEWS CENTER,594,LOUDON RD,,,LATHAM,NY,12110,2000,42.727576,-73.760318
Albany,10454,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 196,329,TOWN SQUARE PLAZA,,,GLENMONT,NY,12077,57000,nan,nan
Albany,10057,Store,JAC,RAJA HAFEEZ URREHMAN,LATHAM FOOD MART,389,TROY SCHENECTADY RD,,,LATHAM,NY,12110,2000,42.745139,-73.752996
Albany,10760,Store,A,RITE AID OF NEW YORK INC,RITE AID #3331,308,ONTARIO ST,,,COHOES,NY,12047,14000,42.774188,-73.702664
Albany,15890,Store,A,AZIZ MOHAMMAD S,24 HR ALBANY NEWS,8,CENTRAL AVE,,,ALBANY,NY,12210,1800,42.657136,-73.763712
Albany,10440,Store,A,DOLGENCORP OF NEW YORK INC,DOLLAR GENERAL 8650,638,COLUMBIA ST EXT,,,LATHAM,NY,12110,3000,42.762476,-73.75283
Albany,15827,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 240,1344,RT 9W,,,SELKIRK,NY,12158,2000,42.541179,-73.805892
Albany,10246,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 293,215,TROY SCHENECTADY RD,,,LATHAM,NY,12110,1800,42.740152,-73.736837
Albany,15838,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 304,1360,INDIAN FIELD RD,,,FEURA BUSH,NY,12067,2000,42.579348,-73.875114
Albany,15851,Store,JABC,P&L DELI AND SUPERETTE INC,P&L DELI,599,STATE RT 143,,,WESTERLO,NY,12193,2000,nan,nan
Albany,10790,Store,JAC,A&S BROTHERS INC.,MEGA MART II,484,LOUDON RD,,,LOUDONVILLE,NY,12211,1500,42.712622,-73.755439
Albany,15854,Store,JAC,ARBAB ABDUL WAHID,L&B GROCERIES,60,ROBIN ST,,,ALBANY,NY,12206,1000,42.662408,-73.768595
Albany,15871,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 402,1710,CENTRAL AVE,,,ALBANY,NY,12205,2000,42.724401,-73.840629
Albany,15874,Store,JABC,BJS WHOLESALE CLUB INC,BJS WHOLESALE CLUB 07,1440,CENTRAL AVE,,,ALBANY,NY,12205,105000,42.70701,-73.82081
Albany,10504,Store,JAC,INANC I OZBAY INC,USA GAS MART,1600,WESTERN AVE,,,ALBANY,NY,12203,600,42.684277,-73.847703
Albany,10505,Store,A,COHOES FASHION OF CROSSGATE INC,COHOES FASHION GRMT SHP,1,CROSSGATES MALL RD #108,,,ALBANY,NY,12203,150,42.687038,-73.850605
Albany,16065,Store,JABC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8386,579,TROY SCHENECTADY RD,,,LATHAM,NY,12110,64000,42.752101,-73.766837
Albany,15878,Store,JAC,ROBILOTTO JOSEPH L,FALVOS MEAT CO,386,MAPLE RD (RT 85A),,,SLINGERLANDS,NY,12159,2000,42.633942,-73.90263
Albany,16051,Store,JABC,SAMS EAST INC,SAMS CLUB 6440,579,TROY SCHENECTADY RD,,,LATHAM,NY,12110,132000,42.752101,-73.766837
Albany,10683,Store,JAC,SALEH ADEL THABET,NORTH ALLEN NEWS DELI,159,N ALLEN ST,,,ALBANY,NY,12206,1800,42.671817,-73.786387
Albany,15926,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 277,2475,DELAWARE TPK (RT 443),,,VOORHEESVILLE,NY,12186,2500,42.592971,-73.986561
Albany,15933,Store,JAC,DRAKE PETROLEUM CO INC,XTRA MART 1459,616,BROADWAY,,,WATERVLIET,NY,12189,1600,42.707337,-73.712001
Albany,15942,Store,JAC,REDDY WILLIAM,REDDYS DELI&GROCERY,170,MAIN ST,,,GUILDERLAND CENTER,NY,12085,3200,42.767217,-73.700434
Albany,10274,Store,JAC,ALTIRI ABDO NOMAN AHMED,R&J GROCERY&DELI,277,CLINTON AVE,,,ALBANY,NY,12210,700,42.659749,-73.759554
Albany,15978,Store,JAC,RAGONESE IMPORTS INC,RAGONESE IMPORTS,409,NEW SCOTLAND AVE,,,ALBANY,NY,12208,1000,42.654147,-73.794232
Albany,16010,Store,JAC,DENITTO MARIA,FIORELLO IMP LUIGIS DEL,1182,WESTERN AVE,,,ALBANY,NY,12203,1300,42.67687,-73.824465
Albany,10562,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR 5656,201,HENRY JOHNSON BLVD,,,ALBANY,NY,12210,7000,42.663433,-73.758972
Albany,16028,Store,JAC,HAMIDA ENTERPRISES INC,LUKOIL/GC MINI MART,456,RT 146 MAIN ST,,,GUILDERLAND CENTER,NY,12085,1500,nan,nan
Albany,10349,Store,JAC,YEMEN GROCERY&DELI INC,YEMEN GROCERY&DELI,108B,QUAIL ST,,,ALBANY,NY,12206,800,42.666166,-73.772313
Albany,10540,Store,A,RITE AID OF NEW YORK INC,RITE AID PHARMACY 00661,2025,WESTERN AVE,,,ALBANY,NY,12203,7500,42.697187,-73.886517
Albany,10348,Store,JAC,HUSSAIN JARRAR,ALI BABAS INDIAN SPICES,10,FULLER RD,,,ALBANY,NY,12205,400,42.702633,-73.817476
Albany,10619,Store,A,WELCH JAMES,JIMS PLACE,110,STATE ST,,,ALBANY,NY,12207,600,42.650177,-73.753572
Albany,420256,Store,A,CVS ALBANY LLC,CVS PHARMACY 05358,3916,CARMAN RD,,,SCHENECTADY,NY,12303,2000,42.715374,-73.932177
Albany,10305,Store,JAC,MAPLE LEAF MARKET LLC,MAPLE LEAF MARKET,323,ONTARIO ST,,,ALBANY,NY,12208,1800,42.659393,-73.783308
Albany,10656,Store,JAB,BEAUMONT LYNN & LYNCH BRENDAN,CHEESECAKE MACHISMO,293,HAMILTON ST,,,ALBANY,NY,12210,1200,42.650892,-73.762896
Albany,10514,Store,A,LINDT&SPRUNGLI USA INC,LINDT CHOCOLATE 333,nan,ONE CROSSGATES MALL RD SUITE P-21,,,ALBANY,NY,12203,1500,nan,nan
Albany,10573,Store,A,HICKORY FARMS INC,HICKORY FARMS #11311,131,COLONIE CENTER,,,ALBANY,NY,12205,1000,42.708249,-73.816464
Albany,10420,Store,A,CVS ALBANY LLC,CVS PHARMACY 00600,415-419,DELAWARE AVE,,,ALBANY,NY,12209,5000,42.641173,-73.781524
Albany,10008,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 105,624,DELAWARE AVE,,,DELMAR,NY,12054,2800,42.615236,-73.852119
Albany,10586,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #2164,103,SARATOGA ST,,,COHOES,NY,12047,3500,42.773537,-73.697752
Albany,10365,Store,JABC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8339,180,DELAWARE AVE,,,DELMAR,NY,12054,43000,42.62889,-73.811645
Albany,10640,Store,JAC,HOLMES JENNIFER M,FIORELLO DELI,1180-A,WESTERN AVE,,,ALBANY,NY,12203,800,42.676781,-73.824187
Albany,10620,Store,A,SHERMAN MARK W,EXPRESS STOP NEWS,50,WOLF RD DOT,,,ALBANY,NY,12233,600,42.713167,-73.815194
Albany,10496,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR 2048,484,CENTRAL AVE,,,ALBANY,NY,12206,3000,42.669632,-73.778065
Albany,10308,Store,JAC,WESTERN AVENUE BBE INC,CAMPUS MOBIL,1181,WESTERN AVE,,,ALBANY,NY,12203,600,42.67688,-73.824497
Albany,10642,Store,JABC,CA SMITH INC,RAVENA SHOP N SAVE,2480,RT 9W,,,RAVENA,NY,12143,27000,42.467094,-73.816324
Albany,15821,Store,JACX,TEST ESTABLISHMENT,TEST RECORD,nan,TEST,,,TEST,NY,12205,12345,nan,nan
Albany,10575,Store,A,DIFFERENT DRUMMER KITCHEN INC,DIFFERENT DRUMMER,1475,WESTERN AVE,,,ALBANY,NY,12203,3500,42.681559,-73.839106
Albany,10597,Store,JAC,EASHA INC,EASHA MART,206,QUAIL ST,,,ALBANY,NY,12203,900,42.661523,-73.777617
Albany,10618,Store,A,SAEED KHALID,TOWER NEWS,nan,EMPIRE STATE PLAZA CORNING,,,ALBANY,NY,12223,550,nan,nan
Albany,10615,Store,JAC,DUNCO INC,A PLUS SUNOCO,656,ALBANY SHAKER RD,,,ALBANY,NY,12211,1800,42.72776,-73.795275
Albany,10719,Store,A,CVS ALBANY LLC,CVS PHARMACY #00375,260,DELAWARE AVE,,,DELMAR,NY,12054,15000,42.626102,-73.822091
Albany,10389,Store,A,HISTORY HILL INC,LARK CENTRAL MARKET,218,LARK ST,,,ALBANY,NY,12210,1200,42.655577,-73.764474
Albany,10696,Store,A,CVS ALBANY LLC,CVS PHARMACY #0415,750,NEWLOUDON RD,,,LATHAM,NY,12110,12000,42.742783,-73.761936
Albany,10056,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 334,219,SAND CREEK RD,,,ALBANY,NY,12205,1500,42.697735,-73.791904
Albany,10391,Store,JAC,SONA SONY QUICK MART CORP,SONA SONY QUICK MART,52,FULLER RD,,,ALBANY,NY,12205,1000,42.70017,-73.821185
Albany,10278,Store,A,CVS ALBANY LLC,CVS PHARMACY 05030,1475,WESTERN AVE,,,ALBANY,NY,12203,4000,42.681559,-73.839106
Albany,10778,Store,JAC,RADIA CORP,CAMPUS CONVENIENT,143,WESTERN AVE,,,ALBANY,NY,12203,1200,42.660946,-73.774376
Albany,10457,Store,A,ECKERD CORP,RITE AID 10692,911,CENTRAL AVE,,,ALBANY,NY,12206,8000,42.681478,-73.791629
Albany,15814,Store,JAC,CREIGHTONS OF GUILDERLAND INC,PARADISE NATURAL FOODS,1823,WESTERN AVE,,,ALBANY,NY,12203,1600,42.69096,-73.868679
Albany,10739,Store,JAC,LAGUNA MINI MART INC,MOBIL MART,610,TROY SCHENECTADY RD,,,LATHAM,NY,12110,3000,42.75408,-73.771343
Albany,10768,Store,JAC,PAUL SANDRA,S&A W INDIAN AMER GRCRY,350,ELK ST,,,ALBANY,NY,12206,3500,42.662848,-73.768237
Albany,10584,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 186,14,BROADWAY,,,ALBANY,NY,12204,1800,42.677603,-73.734691
Albany,10378,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 152,10,NEW SCOTLAND AVE,,,ALBANY,NY,12208,2000,42.654183,-73.772871
Albany,10542,Store,A,RITE AID OF NEW YORK INC,RITE AID PHARMACY 03334,310,S PEARL ST,,,ALBANY,NY,12202,6000,42.64044,-73.757622
Albany,10543,Store,A,RITE AID OF NEW YORK INC,RITE AID #4928,1863,CENTRAL AVE,,,COLONIE,NY,12205,8000,42.732838,-73.850199
Albany,10290,Store,JAC,LECLAIRE LISA A,LISAS PRODUCE&MORE,406,KENWOOD AVE,,,DELMAR,NY,12054,600,42.622386,-73.833709
Albany,10783,Store,JACDK,CARIOTO PRODUCE INC,CARIOTO PRODUCE,80,COHOES AVE,,,GREEN ISLAND,NY,12183,17000,42.753245,-73.69405
Albany,10467,Store,JAC,BALLTOWN SERVICE INC,BALLTOWN SERVICE,370,NEW KARNER RD,,,ALBANY,NY,12205,1200,42.73228,-73.850153
Albany,10506,Store,A,RITE AID OF NY INC,RITE AID 537,17-21,N PEARL ST,,,ALBANY,NY,12207,7600,42.650341,-73.752357
Albany,10564,Store,A,WILLIAMS SONOMA INC,WILLIAMS SONOMA  813,120,WASHINGTON AVE EXT SUITE D215,,,ALBANY,NY,12203,3000,42.690286,-73.842758
Albany,10701,Store,A,WALGREEN EASTERN CO INC,WALGREENS #09153,2061,WESTERN AVE,,,GUILDERLAND,NY,12084,12000,42.697897,-73.889246
Albany,10386,Store,A,DEVEN CORP THE,EMPIRE NEWS OF ALBANY,10,DELAWARE AVE,,,ALBANY,NY,12210,600,42.651981,-73.767826
Albany,10418,Store,A,CVS ALBANY LLC,CVS PHARMACY 05047,584,LOUDON RD,,,LATHAM,NY,12110,7500,42.726515,-73.760233
Albany,10483,Store,A,DOLLAR TREE STORES INC,DOLLAR TREE 1414,911,CENTRAL AVE,,,ALBANY,NY,12206,8000,42.681478,-73.791629
Albany,10800,Store,JAC,ALAWDI ADEL ALI,ONE STAR MARKET,153,CLINTON AVE,,,ALBANY,NY,12210,1000,42.657204,-73.755157
Albany,10801,Store,JAC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD #8233,5,MAPLE RD,,,VOORHEESVILLE,NY,12186,27000,42.649563,-73.923891
Albany,10730,Store,A,VITAMIN SHOPPE INDUSTRIES INC,VITAMIN SHOPPE THE,108,WOLF RD,,,ALBANY,NY,12205,4050,42.716844,-73.80927
Albany,10221,Store,JABC,MARTINS FOODS OF S BURLINGTON LLC,HANNAFORD 8393,5239,WESTERN TPKE,,,GUILDERLAND,NY,12009,46000,42.715686,-73.934476
Albany,10233,Store,JAC,WESTMERE SUNOCO MART LLC,SUNOCO MART,1979,WESTERN AVE,,,ALBANY,NY,12203,912,42.69556,-73.881565
Albany,10643,Store,A,BIMBO BAKERIES USA INC,BIMBO BAKERIES USA,40,FULLER RD,,,ALBANY,NY,12205,0,42.701234,-73.819704
Albany,10459,Store,A,CVS ALBANY LLC,CVS PHARMACY 00680,153,CENTRAL AVE,,,ALBANY,NY,12206,5000,42.661027,-73.768234
Albany,10753,Store,JAC,NEW SPICY INC,HALAL SUPER MARKET,700,NEW LOUDON RD #3,,,LATHAM,NY,12110,2500,42.738768,-73.762135
Albany,10804,Store,A,ULHAQ IJAZ,US NEWS,80,S SWAN ST,,,ALBANY,NY,12239,600,42.65373,-73.759402
Albany,10342,Store,JAC,TARGET CORPORATION,TARGET 1268,1440,CENTRAL AVE,,,ALBANY,NY,12205,125000,42.70701,-73.82081
Albany,10428,Store,A,CVS ALBANY LLC,CVS PHARMACY 00778,1170,WESTERN AVE,,,ALBANY,NY,12203,6000,42.67655,-73.823464
Albany,10583,Store,JABCDP,INDIAN LADDER FARMS INC,INDIAN LADDER FARMS,342,ALTAMONT RD,,,ALTAMONT,NY,12009,10000,42.656394,-73.977061
Albany,10587,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 23,1060,MADISON AVE,,,ALBANY,NY,12208,27000,42.665169,-73.789939
Albany,10628,Store,A,CRISAFULLI BEVERAGE GRP INC,WESTMERE BEVERAGES,1756,WESTERN AVE,,,ALBANY,NY,12203,4000,42.689095,-73.862666
Albany,10711,Store,JABC,PRICE CHOPPER OPERATING CO INC,MARKET 32 STORE 28,2080,WESTERN AVE,,,GUILDERLAND,NY,12084,45000,42.698502,-73.89159
Albany,10429,Store,A,RITE AID OF NEW YORK INC,RITE AID PHARMACY 00162,444-A,BROADWAY,,,ALBANY,NY,12204,8000,42.700575,-73.717439
Albany,10368,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 188,475,ALBANY SHAKER RD,,,ALBANY,NY,12211,28000,42.7075,-73.777962
Albany,10712,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 210,605,NEW LOUDON RD,,,LATHAM,NY,12110,1800,42.729058,-73.760534
Albany,10448,Store,A,CVS ALBANY LLC,CVS PHARMACY 05037,nan,RT 9W FAITH PLAZA,,,RAVENA,NY,12143,4500,nan,nan
Albany,10785,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 234,1218,TROY SCHENECTADY RD,,,LATHAM,NY,12110,2200,42.772742,-73.824454
Albany,15003,Store,A,BIMBO BAKERIES USA INC,BIMBO BAKERIES USA,1092,RT 9,,,COLONIE,NY,12047,2400,nan,nan
Albany,15035,Store,JABHK,PRINZOS BAKERY INC,PRINZOS BAKERY,344,DELAWARE AVE,,,ALBANY,NY,12209,2300,42.641994,-73.779317
Albany,15257,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 167,2446,WESTERN AVE,,,ALTAMONT,NY,12009,3380,42.70797,-73.922809
Albany,15060,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 133,1050,WESTERN AVE,,,ALBANY,NY,12203,2000,42.674344,-73.816541
Albany,10231,Store,JABC,KINGLENDER INC,AIRPORT MOBIL,1114,TROY SCHENECTADY RD,,,LATHAM,NY,12110,2500,42.766349,-73.813956
Albany,10759,Store,A,FAMILY DOLLAR STORES OF NY INC,FAMILY DOLLAR #1973,2381,HWY 9W,,,RAVENA,NY,12143,4000,42.473676,-73.818414
Albany,15068,Store,JAC,ROMA FOODS IMPORTING CO INC,ROMA FOODS IMPORTING CO,9,COBBEE RD,,,LATHAM,NY,12110,9200,42.756236,-73.756263
Albany,15122,Store,JAS,ALTAMONT COUNTRY VALUES INC,ALTAMONT AGWAY,106,PROSPECT TERRACE,,,ALTAMONT,NY,12009,5000,42.701659,-74.034657
Albany,15154,Store,JAC,NO JAE HYUK,VAN DYK STORE THE,87,N PEARL ST,,,ALBANY,NY,12207,2000,42.652694,-73.750752
Albany,15180,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1520,1093,RT 9,,,COHOES,NY,12047,1800,nan,nan
Albany,10302,Store,JAB,NINO'S BAKERY LLC,NINO'S BAKERY,718,CENTRAL AVE,,,ALBANY,NY,12206,3000,42.675991,-73.785345
Albany,15193,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 203,1001,ALTAMONT BLVD,,,ALTAMONT,NY,12009,2500,42.700448,-74.033648
Albany,10723,Store,A,AGOSTINI ANGIE,ANGELS LASTING IMPRESSI,nan,AGY 3 & 4 EMPIRE STATE PLAZA,,,ALBANY,NY,12223,400,nan,nan
Albany,15206,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 111,567,WATERVLIET SHAKER RD,,,LATHAM,NY,12110,1600,42.736611,-73.761192
Albany,15230,Store,A,WEIGEL BEVERAGE CORP INC,WEIGEL BEVERAGES,553,WASHINGTON AVE,,,ALBANY,NY,12206,2500,42.664735,-73.777103
Albany,15834,Store,JAC,SAINATOS MARKET LLC,SAINATOS MARKET,423,QUAIL ST,,,ALBANY,NY,12208,1500,42.653252,-73.78636
Albany,15037,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 144,2457,RT 9W,,,RAVENA,NY,12143,1500,42.468839,-73.816189
Albany,10166,Store,JAC,ALSEIDI DAHAN ALI&HASEN ALSHEGA M,MONTANA FOOD MARKET,17,WATERVLIET AVE,,,ALBANY,NY,12206,1500,42.675587,-73.7831
Albany,10298,Store,JAC,WAL-MART STORES EAST LP,WAL-MART 2152,141,WASHINGTON AVE EXT,,,ALBANY,NY,12205,258000,42.693529,-73.844638
Albany,10724,Store,JAC,HAYAT 7 CORP,HALAL MARKET,264,CENTRAL AVE,,,ALBANY,NY,12206,1200,42.663852,-73.771457
Albany,10066,Store,JAC,COLUCCIO DOMINICK,NINOS DELI&SUBS,718,CENTRAL AVE,,,ALBANY,NY,12206,1500,42.675991,-73.785345
Albany,10449,Store,A,RUKHSANA CORP,PEARL STREET CONVENIENC,51,S PEARL ST,,,ALBANY,NY,12207,850,42.648041,-73.753867
Albany,10070,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 133,911,CENTRAL AVE,,,ALBANY,NY,12206,83000,42.681478,-73.791629
Albany,10086,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 138,873,NEW LOUDON RD,,,LATHAM,NY,12110,150700,42.75459,-73.758714
Albany,10103,Store,JAC,VILLAGE BUTCHER INC THE,MCCARROLLS-VLLG BUTCHER,406,KENWOOD AVE,,,DELMAR,NY,12054,1500,42.622386,-73.833709
Albany,10114,Store,JAC,MUNIR MOHAMMED,WEST ALBANY NEWS,294,SAND CREEK RD,,,ALBANY,NY,12205,900,42.703267,-73.79819
Albany,10115,Store,JAC,NAGI ABDO M,DELAWARE GROCERY STORE,36,JUDSON ST,,,ALBANY,NY,12206,1500,42.664994,-73.765089
Albany,10134,Store,JAC,ANDYS ITALIAN FOOD&DELI LTD,ANDYS ITALIAN FOOD&DELI,256,DELAWARE AVE,,,ALBANY,NY,12209,1000,42.643729,-73.775286
Albany,10135,Store,JAC,KANNANTHANAM CORP,INDIA BAZAAR,1321,CENTRAL AVE,,,ALBANY,NY,12205,2000,42.701638,-73.814616
Albany,10566,Store,JAE,DELMAR BEVERAGE INC,DELMAR BEVERAGE,242,DELAWARE AVE,,,DELMAR,NY,12054,7500,42.627011,-73.819576
Albany,10300,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 140,35,FULLER RD,,,ALBANY,NY,12205,1200,42.701349,-73.819517
Albany,10650,Store,A,CRESTWOOD HEALTH INC,CRESTWOOD PHARMACY,26,PICOTTE DR,,,ALBANY,NY,12208,1200,42.652306,-73.811914
Albany,10795,Store,A,CENTRAL STORE LLC,CENTRAL DISCOUNT,16,CENTRAL AVE,,,ALBANY,NY,12210,3400,42.657365,-73.764002
Albany,10813,Store,JAC,CHAUDHRYS NY LLC,EDIBLE ARRANGEMENTS,155,"WOLF RD, SUITE 5",,,ALBANY,NY,12205,1500,42.721183,-73.802956
Albany,10499,Store,JAC,ZAID SALEH N,A&M GROCERY,32,N SWAN ST,,,ALBANY,NY,12210,1500,42.65958,-73.752808
Albany,10169,Store,JABC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 45,40,DELAWARE AVE,,,ALBANY,NY,12210,28000,42.650724,-73.768424
Albany,10359,Store,A,HW ROBERTS&SONS INC,BUSHS TRUE VALUE,159,MAIN ST,,,RAVENA,NY,12143,5000,42.471976,-73.812228
Albany,10172,Store,JAC,PRICE CHOPPER OPERATING CO INC,PRICE CHOPPER 36,240,CONGRESS ST,,,COHOES,NY,12047,15000,42.765194,-73.700929
Albany,10179,Store,JAC,PRINCE CORNER DELI&GROCERY INC TH,PRINCE DELI&GROCERY,20,N MANNING BLVD,,,ALBANY,NY,12206,1200,42.673468,-73.777156
Albany,10191,Store,JAC,MEHSIN HEZAM A,MIKE DOWNTOWN GROCERY D,24,2ND AVE,,,ALBANY,NY,12202,1200,42.637647,-73.761716
Albany,10197,Store,JAC,KRAUSES HOMEMADE CANDY INC,KRAUSES HOMEMADE CANDY,1609,CENTRAL AVE,,,ALBANY,NY,12205,10350,42.717851,-73.833158
Albany,10206,Store,JAC,NOLAN STACEY A,SPINDLE CITY MARKET,302,ONTARIO ST,,,COHOES,NY,12047,4000,42.774259,-73.701969
Albany,10230,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 201,2458,SECOND AVE,,,WATERVLIET,NY,12189,1800,42.734855,-73.700822
Albany,15288,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 173,42,S MAIN ST,,,VOORHEESVILLE,NY,12186,3000,42.652378,-73.928495
Albany,10450,Store,A,CVS ALBANY LLC,CVS PHARMACY 02743,485,COLUMBIA ST,,,COHOES,NY,12047,7000,42.771984,-73.727919
Albany,15626,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1626,430,RT 9W PO BOX 337,,,GLENMONT,NY,12077,5200,42.60074,-73.792617
Albany,15231,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 122,94,COLUMBIA ST,,,COHOES,NY,12047,1800,42.769787,-73.704149
Albany,15478,Store,JACDK,TRI CITY FOODS INC,TRI CITY FOODS,616,3RD AVE,,,WATERVLIET,NY,12189,3500,42.713592,-73.706937
Albany,10733,Store,JAC,RED KAP SALES INC,MOBIL ON THE RUN,482,ALBANY SHAKER RD,,,ALBANY,NY,12211,2200,42.706005,-73.77671
Albany,15493,Store,JAC,HUCHRO GERALD,GRAND ST IMPORTS&GROCER,77,GRAND ST,,,ALBANY,NY,12202,875,42.645753,-73.75684
Albany,10472,Store,A,ECKERD CORP,RITE AID 10695,463,ALBANY SHAKER RD,,,LOUDONVILLE,NY,12211,7000,42.705369,-73.776379
Albany,15519,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1618,1870,WESTERN AVE,,,ALBANY,NY,12203,1200,42.692533,-73.87381
Albany,15520,Store,JAC,CUMBERLAND FARMS INC,CUMBERLAND FARMS 1615,1196,CENTRAL AVE,,,ALBANY,NY,12205,1600,42.694273,-73.80625
Albany,10548,Store,A,CVS ALBANY LLC,CVS PHARMACY 02702,465,SAND CREEK RD,,,ALBANY,NY,12205,1000,42.716165,-73.811978
Albany,15522,Store,JAC,PIRROTTA GIROLAMO & ROSANNA,STELLA DEL MARE,123,MADISON AVE,,,ALBANY,NY,12202,1400,42.645897,-73.755334
Albany,15538,Store,JAC,SPINOSA VINCENT L JR,VAN ALLEN FARMS STORE,806,RT 9W,,,GLENMONT,NY,12077,1500,42.577554,-73.80145
Albany,15558,Store,JAC,STEWARTS SHOPS CORP,STEWARTS SHOP 231,875,NEW SCOTLAND AVE,,,ALBANY,NY,12208,2000,42.654678,-73.817712
Albany,15413,Store,JAC,CANDY KRAFT CANDIES INC,CANDY KRAFT,2575,WESTERN AVE,,,ALTAMONT,NY,12009,2000,42.713966,-73.931205
Albany,15621,Store,JABCP,ALTAMONT ORCHARDS INC,ALTAMONT ORCHARDS,6654,DUNNSVILLE RD,,,ALTAMONT,NY,12009,8000,42.721235,-74.016877
Albany,15411,Store,JAC,MP BEVERAGE INC,LATHAM BEVERAGE,601,NEW LOUDON RD,,,LATHAM,NY,12110,5000,42.728513,-73.760357
Albany,10550,Store,A,CVS ALBANY LLC,CVS PHARMACY 01895,2040,WESTERN AVE,,,ALBANY,NY,12203,5000,42.697464,-73.887565
Albany,15638,Store,JAC,EGGELHOEFER EDGAR&GLEN,ROLFS PORK STORE,70,LEXINGTON AVE,,,ALBANY,NY,12206,1600,42.661346,-73.765398
